attendance,study_hours,prev_marks,assignment,internal,predicted_score
93.29774497908303,7.491363093727143,65.47330895170808,56.53703381333076,65.1242437293854,85
91.38468138365737,7.245056085125219,73.04396582851119,54.88163157774593,60.429724941998224,85
55.849545060760065,1.0918939602779194,50.51634457951227,39.37304887185078,41.6887125010983,40
64.67346227777999,0.8106140129026588,51.43497486514837,38.40017650584935,42.6428297774505,40
90.8501041952176,8.523523683583255,67.46938581974807,49.02886528124079,55.446030040764136,65
91.05134720262963,9.942440040047957,70.91604597439039,46.59767856424384,66.75823229600829,65
88.51468229957078,9.288235623015378,75.79076545355176,68.29686724748234,70.09306627001143,65
89.65929158463658,8.362874284348946,79.5908164216294,61.9451245089093,76.87073974950232,65
59.44029641002709,4.114122342161437,5.874068058900255,5.4084156265410614,6.588479039963658,40
63.07191733151471,0.9666846071185912,6.038730381059229,7.695132025963704,8.880403921002653,40
88.82699809800982,3.576762515327146,35.477007351187446,22.872544426460536,27.968418784413846,65
89.37575188453248,7.3791847554492955,36.20560263159304,25.80338786110213,41.10044521362493,65
57.089622593366755,3.7818920917971353,43.034879270337775,39.99084461118415,41.7636874738734,40
57.163876167746324,0.0,48.00964450804855,35.7738500240066,41.27396629196073,40
90.45524972828451,0.8207056164024719,16.52414833290731,7.547601872697701,10.063651122956692,65
88.82664670694481,0.0,19.086377047803573,12.4853390672646,20.951396485633087,65
62.92049407587511,3.597406524628067,15.255508915163448,13.570566997036082,16.40323674908349,40
60.574993765278634,0.0,27.613010621661623,23.112928191957586,21.9412188673737,40
58.59153564722346,2.2761173179792564,41.381605932481314,28.31020803125773,33.14180271462853,65
59.540468895402675,0.0,51.510636083060945,45.44600348164927,40.32901538585335,65
59.80790074909475,2.1872958052570266,23.22664749008898,13.833397634522626,14.95451059413945,40
88.90069035452336,3.982143626725935,30.231733780233906,25.608164805652017,26.90619842098944,65
90.42810467150593,1.4866426307129363,35.44819054137729,28.60148271110582,28.670821811510177,65
86.20793267606953,7.766483165645375,67.1214037570906,51.408244372669664,51.497755865918926,65
89.76597438669111,7.841553938450683,67.61412377958189,47.55205884601434,57.76165014110926,85
90.08582994958932,1.9303165167953273,12.190832784095598,6.550178638915138,10.359661120898844,65
59.172966235791655,2.3499191092824576,7.768055187831768,1.0445551797899364,2.443104731488943,40
64.48201903995934,1.9365480667843993,18.495175717142512,20.62662648704144,17.553449661102444,40
60.13869279132198,6.201524372312102,60.19198077426647,52.31016332061764,59.79216863932912,85
88.66910939383801,3.3066787904308064,49.98419872578373,41.39108494335178,49.031129415847175,65
61.712634910138426,4.670593984549205,57.445615034902126,45.741783812657374,54.82478376666238,65
55.66466775510668,0.7363890275526411,73.00995903090738,54.933277979151285,71.53960811508837,65
92.20153952807843,1.5705377591716163,79.53735455380507,64.16801035439754,74.30696471552737,65
89.9916597493831,4.325241443643164,84.71101046703227,61.808313019621565,74.7429132587919,85
59.20736156234774,4.058235573212157,73.80355439075682,58.504093345098845,64.62612928389562,65
86.69226573489479,0.0,47.087865600656436,34.05993344100314,42.28718963303764,65
90.62398651236609,3.827647931289414,54.72506515557238,45.12542868564986,48.45527974714249,65
62.399151647459405,0.0,27.703753643691318,17.159987630108795,29.119880783145344,40
58.46581230990734,2.4996193330124434,38.93161300810946,30.959091141739872,33.131728980170074,40
60.80563143905599,0.0,32.499640990018634,21.41728324797993,29.34989913021693,40
88.7678574170973,0.0,34.185415447200704,32.055222467253245,25.86836308670572,65
62.05668886377097,0.4927759136710479,27.652745929770578,17.19150758090256,21.76436661538909,40
90.14960053586898,7.78665532228902,59.349382529866986,44.261646934856266,50.250094873293826,65
90.86038445523793,13.70784827439795,37.12100847759433,28.88001447460278,32.29449493758943,65
89.50448206400468,10.44066864259948,60.330919484913565,44.98484899771751,54.515252996164946,85
60.24938694636187,0.2239100398614452,15.115334494152378,19.996950067269786,18.82242082669394,40
60.367740189503785,5.140960604159295,30.18856659803703,23.526724958200198,25.921798963431545,40
56.144564295767154,3.512575284080632,23.287277270472345,18.13506433247178,19.36092847997317,40
59.244926912770055,0.0,26.769281473768018,16.276585889591033,26.99307193216924,40
62.59939247453686,1.8324922564177955,20.03556252634197,12.503212288601064,16.577642004778852,40
59.9883810418097,0.0,16.43806520303517,13.556127621536465,12.968929263150336,40
93.09333297917613,7.137977206321775,65.86757525805064,58.310322911356394,61.13774279940105,65
62.530207800123634,4.213882994656036,2.324120270504378,0.0,0.9179312179875587,40
89.12927806983181,11.27115087140602,61.17918536700531,52.23420994943009,53.45893802617343,65
57.70000544761619,1.8346077587053853,42.33364730308168,29.791351965956796,35.023248694462765,40
90.66258326249479,3.86868126445958,36.02917201308032,29.37309370851961,32.241399910944,65
60.15607320960124,1.3309265146625529,20.869673363595368,18.994402078089045,16.72300155406332,40
93.6456597889598,4.427506011368671,66.07709958057326,53.928804716066054,61.89533043724788,65
88.46745180028813,4.941546248726089,63.34698067208377,56.146454034675045,57.16835159375432,65
59.329330211076,1.3111093466325818,46.710570574062544,39.90342928337901,45.147008878147595,40
59.47008976784704,0.0,14.976654180513304,11.060887614039302,21.856363781224037,40
91.38528869055499,1.1535960787194073,76.03148454618902,61.12472350219788,73.86846021582193,85
91.74161825730164,5.256141761695432,62.60739610930386,44.59259084967067,49.856404479510374,85
90.52843567580683,3.101596364280924,62.652157309318646,42.7016957575826,47.05462392312758,65
63.95907352998029,2.543227201142451,45.135106683475115,31.79149103093677,37.46293600705269,40
61.570265587141165,3.8517396908878,43.38844210426335,29.86755927011437,41.98196770427968,40
88.77171545004917,8.613039837018642,44.073923410094714,35.35119749008707,31.62191096217908,65
90.08706347615636,3.5372985684415963,60.017498211065025,45.75418287059419,53.97311215050092,85
62.06917894179689,5.359856183521545,22.251942495621275,19.291755784847435,23.898250135941012,40
59.552316228501205,4.198249732844918,16.82771161920153,5.410179167005163,16.628334529732356,40
59.27025565991128,3.4600733272603064,3.68272812047835,8.558812019564984,7.0740740154116715,40
59.63472801277088,1.0524023620134109,2.21155541349044,0.7713431537681275,0.0,40
90.0694172932964,8.442715283573555,41.710804222154486,37.23353227890048,40.81025737675433,65
87.60096377869831,0.5170924040295948,29.650015967629976,30.600422651557274,23.94747824285237,65
63.92595175095816,1.390290041338094,21.566228101692044,19.649810197470018,25.710477863627126,40
85.91974784454297,8.862840491993216,41.97324423993076,28.86023830949929,44.23699007952721,65
90.05072055821607,11.44489910460242,82.23624786443779,71.30051444197058,67.72586152959157,85
91.24222705116189,0.0,15.17336213395084,15.91566915297495,14.347145090396367,65
61.461841674205125,1.2802058865145938,1.2939371080544873,0.0,1.8750500404642039,40
62.288888962002396,1.0100960444099947,15.846295348170113,17.05846495751439,20.015173902967316,40
61.23649133751932,3.169948136703598,29.66094558948937,21.4130927988686,22.30725096145123,65
93.27669625688155,9.55043196077677,66.56671308857703,54.20972955283569,65.04435733560915,85
90.78807631859787,5.155323619796377,46.38902980999966,41.8338904989602,46.9799671533023,85
90.7828023969462,2.9532935149219193,31.127278856248072,25.012555905191462,24.992203746200317,65
60.05587266838073,1.5933427778625286,17.063412483979945,14.304688576180798,12.607965451033799,40
88.9904529796585,0.983396263086058,19.836919549095168,15.193408034621436,14.583127801587562,65
90.27213091733651,0.6740870096258431,9.806038374878202,7.982829224654995,0.0,40
56.81560454953254,5.848047964907046,19.757215722878723,19.513982350372682,14.432794424315924,65
89.08043087318427,0.0,14.855147579728932,6.763796085572121,9.847312635396397,40
89.21356804845881,8.339726390842243,52.50854909732176,39.27815443921889,47.16708512182649,65
87.1719418768744,8.237088998340905,36.27524612806708,33.421023058818506,26.004966390555136,65
93.21060749609673,7.729209503582079,33.90794770811896,21.10918468621327,31.600300449438127,65
59.67573748608371,0.0,10.611121523133818,7.638186416312738,7.561554840439032,40
90.91042400250458,8.557959851886064,64.24512242822972,49.06613436877507,57.74005312654767,85
90.85518154829452,0.8340697632856623,28.117306122779944,24.01340613067981,20.30147258528808,40
61.072372520435664,4.916736600288681,42.01440657855807,35.34211193866104,36.18496349243071,40
60.34635041325294,0.10241239418389814,47.572759310949245,35.395261804757816,35.24763475991785,40
59.566553902459,3.0372539066314816,27.83965748447295,24.51436308399842,21.409021953275467,65
59.81743226950355,4.555956540570048,31.288472580242647,23.133096293206474,26.538239706410963,85
61.602954450601416,0.0,6.211831997854373,11.577567124027663,2.654684688084459,40
85.9698710947316,1.5699699141271053,55.22665506440045,43.02849257002386,55.264955226442765,85
87.15705976240389,5.43380378879922,33.29260291773854,24.458668848114968,31.245974172935835,40
88.41833512449676,1.5990256275911245,19.46133199368596,13.55495179229859,12.507840003032383,40
59.19251580203662,4.303918930891695,25.51075748579188,28.740836768036758,24.14131450809904,40
58.751510558201744,3.7317635194553853,37.407273544252554,31.061973576468134,34.634862878363094,40
89.5753205877504,14.434820806761325,49.367014841058214,32.34490393896202,39.82945124133962,85
91.05228486825375,7.643494181168499,31.54454463859355,28.789203545106325,25.881401179499445,85
87.59577163086414,9.16329870455539,44.48457073939882,35.27959535178388,39.66325102996901,85
61.11573889795447,3.370251652833116,36.810519948618186,27.64272344635947,32.630092328136065,40
87.80364253120288,8.537518764016257,68.94661056379077,58.5700068462001,66.03026610703625,85
87.04184628006347,7.75085451092048,43.180557340129724,40.067411248189295,42.083259380818774,85
88.41598747568457,0.6520144563031498,18.466471537792458,12.09231305747441,10.277340493898322,65
92.97953346692358,1.5700958922864303,20.158284968752046,8.824316357492773,12.308572621556491,65
60.47361072293861,0.0,44.40745742272328,34.76351058242005,41.696536472608805,65
88.56810919452228,13.218392117233442,78.23374869161947,58.439115811914434,61.86003093292183,65
91.36296314827943,10.234178554552843,36.31084708820775,26.273771044535113,39.80596126255311,85
61.171396722100475,0.478889816755119,5.119920035703194,7.888177295094277,2.156330929394642,40
62.14114385479043,0.0,7.58411598226006,8.581979235116183,6.705134480356409,40
61.922535543250575,0.0,3.3186696184789417,1.239921377924054,4.368634497884645,65
58.10007034467815,1.8087720828089773,42.73456194763121,42.47309582652158,39.675149926875434,40
89.72147349703341,4.295546947219494,25.961643596314357,26.60222701202163,20.971201625324813,65
90.88073210677793,8.904461366016408,47.26079290457725,41.308986965196986,44.54989980679436,85
60.46272715508021,0.41273492075407714,3.9726000930733556,5.463699833469819,0.0,65
89.27108024055781,8.148152270682669,44.11045172193598,35.842201358131064,44.30167358996665,65
91.51441156430418,10.716414639632731,55.8940469568581,47.1356636863163,49.64435066436379,85
87.28307990592754,13.87356473007976,75.63762307274244,65.13644386612857,67.54149626868399,65
56.821949929625205,2.2008110740327265,26.449474886217857,25.128163805008633,26.547414358132677,40
58.79816356891749,1.180621482440309,47.16349307163192,42.05132858922043,44.38481300076881,40
55.07575816589998,5.886942847784613,33.035779275933386,20.477221011072402,29.19212065136975,40
62.284864862215116,0.0,37.638756803449226,27.35703275329307,34.28133743710648,40
61.08627912785221,9.164730076151058,39.85460836706621,35.87603867666536,30.474413396996244,65
91.25074528402489,2.48869778469627,26.28608289440848,21.01068893889501,20.340154376255825,85
62.47680425347321,4.5373887191141185,26.34671283346227,13.608330045363251,23.611786026377107,65
88.0615733616541,5.775219470187278,54.24700297192983,44.52546667048362,43.46193278160776,65
88.74417278884046,5.063077086296794,34.50594901789208,27.700568191702153,28.02261015197875,65
61.38255580054956,2.501424688274632,17.96201062451671,11.425994532123758,19.530049800412193,40
60.49281642712313,7.7698232090331265,40.327955449164165,36.120764648056465,38.33318281501092,65
89.79083477497032,10.705894926182348,29.326331892956354,20.07014678248435,25.791507855658473,65
90.76719171797852,1.649175605396934,9.749529542118871,3.760323336068179,1.9499357679130682,40
62.19981723085897,3.7395145541706194,12.588845647979722,9.364426376576645,11.91246620680926,40
94.09267945750047,0.0,33.14135043320952,25.495419768262746,28.580167674978274,65
59.55932476694715,4.832479410360252,21.23751173012084,20.34192589273139,15.006537089264278,40
86.30152356204923,3.758211190064537,17.84363725963336,8.699642943218963,11.884734501678816,40
90.2961858798181,12.535382709674444,27.10413694185322,15.192787840686394,24.60663925434574,40
61.40691229088596,4.4484661138273776,19.425691817002292,16.038722627218256,14.589718642996376,40
91.75038973825748,1.1895336802362415,57.97688829867809,50.74434855820708,51.752206218431155,65
60.29801504882425,1.794906716749324,4.089064876038024,8.614984897615802,4.328530814149879,40
61.40970370882412,3.3310597068443353,42.11250189748371,33.6778593625325,32.22837771439692,40
88.1808260625129,5.409680132716786,64.2112877724934,47.87915969989089,56.188920261677055,85
93.16540947961053,9.183357481859058,80.2165781830654,59.409815950183564,73.29296444140093,85
91.10794583215622,9.068463046398458,81.6520809975233,63.03030975130122,70.13921426159024,85
90.57459485433773,7.378055239362912,50.78118293098798,41.025624639903924,45.7729693159779,65
91.95487702613238,5.16802315850419,97.30822926330137,77.27694179429218,82.21706499603448,85
91.59666006401955,8.070309184007058,87.13206759778663,71.37246256409304,79.89324042256953,65
57.84450281567616,4.255038759599682,13.444604176442414,7.242671058767612,11.189330162220891,40
60.280274542594,9.520501373208939,22.582248183657196,8.457355579086299,19.626461917890598,40
86.16243148597815,14.950754896771798,21.46758257443004,14.289057032343578,20.28315259490608,65
92.46521586090122,7.327047468137348,43.18509530302394,36.644668315687575,47.100394240349644,85
62.06667255686426,0.6841843592930641,15.209109221003331,15.280687524228437,20.048100681375324,40
90.11470215993174,5.781909146543029,41.25601634623931,34.455045472333516,37.27304789752183,65
88.40214127777907,9.653143170099732,80.14066359381586,58.560054867988576,75.59540045188578,85
88.896846944374,5.990959842041116,26.194462141062377,12.305364329323343,17.826145487956186,65
92.1510546804314,5.694456390946801,43.418680590406325,33.086926381359895,44.63682212124453,65
88.47274786919635,4.970798968725702,78.34713446598766,62.98676854405916,76.47695564017285,85
93.17103488598752,5.775621451344293,68.00089406867033,61.774441753006116,68.67133277798143,85
90.53371689612538,6.102523959152081,71.30311348332629,53.479870824165715,65.8288778265317,65
88.9417918984314,10.546518650591334,69.94408022731822,57.790201647667985,67.44723278097457,85
60.81819097580576,4.996518337896327,33.50415461018379,28.622160577856423,28.85117279824681,40
58.59144510173141,5.534997092191119,54.86794781583746,35.91595710825489,46.951405537625384,65
91.31743076876664,4.249175623309219,86.13235738523709,64.00101713568164,74.64033155441864,85
88.85877113887807,2.3205347884481795,55.14262491273694,42.97251495020489,44.1150518277568,65
90.99675721867929,3.6593245392140252,48.166834900832995,40.48442045407469,43.51947252463603,65
58.616813612978824,4.788133805030563,23.60115661242859,22.007208593029926,18.020316563927473,40
88.44772262364236,8.417652640401354,72.86589674815465,55.91019420402739,68.43946091824738,65
89.03569926460138,6.467582896389404,63.49079707277325,45.73207918101036,63.364529697767665,85
90.46284226919161,8.567529028538786,70.18301044412165,49.979636285248866,65.38655173366612,65
90.46926215825542,5.562131514493441,61.540821492990055,45.651425083242984,53.433775997941176,85
58.71365210541066,5.543948699163359,61.95921707285648,49.70679446470266,53.234704217308966,65
57.720774349033185,6.4128618713326215,40.894626771800105,39.59374996089829,36.97751569324414,65
93.82773346483324,4.515172815617262,75.42683307494562,63.19906379062898,70.26905011968587,85
91.09593559558671,3.509585024349467,49.08624661940503,39.46702849932595,44.65037752369986,65
87.0700103406671,11.281822606390413,68.3551237692852,50.747177039588465,64.24444639627329,85
86.88001047471104,6.716527504590708,40.56449707000408,33.97636883021758,36.21137656856008,85
89.82128366592885,3.8601082267731552,28.6155927658559,16.133494659561812,22.13074602930258,65
92.98314467357496,8.19046320297204,45.452286802649446,34.209404861607034,37.937837000641814,85
90.87805854649139,2.775686427899847,39.361970353480984,35.314118741798566,35.01399298889945,65
62.635569076816175,0.2885989418819448,25.84653484237471,18.02294718230914,23.465058954031043,40
59.723042175531916,3.100213891136842,32.54699504728493,18.049518194618834,19.998361212440354,40
60.98051707877029,5.8674663280319,58.189857408399,44.55457514387376,52.781267747036736,65
58.24110806615925,0.36960136499644114,32.495132728433624,23.185136274221545,31.290776868345024,40
89.91776989188637,1.1686748875742081,41.77183271714039,28.061567839003803,34.38503393243406,85
90.73922898641241,3.7616842978031793,28.19538923609343,24.78646359772816,25.659377491444435,65
89.14229642246895,4.580032091653678,42.21100019639621,36.77493815791175,31.645293213992776,85
91.98854756000158,8.496022337747315,34.7943623635209,24.992451615606335,32.06418927892585,65
91.85431390245407,6.293899876722891,81.4647466084092,63.951433466525174,72.22970734021834,85
59.92743738958735,6.282540981671685,35.59825313501315,26.626999899312064,35.39701583373,40
89.82481324233378,5.989595162106053,68.90595306844335,57.7352282461898,65.47052007962091,85
92.02095594573808,4.5595415305735925,44.45226736574457,35.68572650528411,31.43498579368627,65
61.97198712165043,6.591969675395818,17.75343620262497,12.019664766073813,14.388840666841645,40
88.78517048469986,8.769396320626765,61.43615491583317,50.020461382429495,56.13629734462004,85
90.2135657734795,0.0,60.86077968060867,48.14281290875529,56.3788534388942,65
88.86753979093669,7.667536489589293,64.0805672898293,43.1564376719707,58.7528911117237,65
90.61802880398015,4.012428172371275,67.13023529602413,54.56263511491524,64.47515146849501,85
88.86234063596856,8.275325019320588,41.594480224864625,36.75505523125725,35.76989853903076,65
93.69940636434806,0.4928196856154119,45.21127492076616,37.29395108412101,39.811896408401196,40
60.37802070937347,2.832479766175098,17.827818843654924,15.72149414133682,11.493783662346544,40
90.7185594045963,8.862110257646043,72.60731965657436,64.09462671715491,65.75292535989159,65
89.2065689652405,5.692268383239625,68.75444261673482,52.45037032239819,61.71054122262911,65
91.20230662894089,5.149542915479058,46.15498807804701,32.53632067015026,35.34578075725061,65
88.26104458292552,2.854684750808609,30.016265514760164,22.56221715898787,23.394876385879623,65
89.01191813469944,2.4607068785399946,70.01044754422999,53.274743335318554,66.21885749997875,85
92.69775184670068,7.006938018036146,63.48644584692615,54.77031183146912,57.53027363345125,85
61.83833802772836,1.934017614094855,48.886431069358764,37.13898189935994,44.73068540478857,40
90.60909256721497,10.530558986217772,25.02381485785334,22.601960840106262,23.302857799418977,65
85.0773155704872,9.843930328928566,61.666302232660215,46.11110292109553,57.57324214918259,85
87.66458367312154,5.238534374997891,44.657169699902916,39.14629613917991,47.3802093278681,85
91.38880940624067,0.0,26.78154570220991,24.25536406316549,15.9106464676901,65
88.25655986564222,4.028506475905404,32.84022787997512,28.65461502549002,35.017405469981426,65
57.38698929071034,0.0,23.06016971376004,16.322173367912203,26.324025239068053,40
59.511578677794795,8.416008859445414,48.87312541097806,38.205685503907745,34.42286758962715,85
86.6827490091585,4.167007101633459,33.81444175356418,25.19083169570143,27.835332318221592,65
91.70071907197674,3.813233810534439,23.94285291400929,14.761208443233743,21.949912775914097,65
89.6078164292752,4.931480782164166,29.38109934379235,23.335791327585625,18.822226996705638,65
89.79362750982423,5.785104871804906,76.99106570824134,61.07475756133194,67.71793210529572,65
86.26210092873923,9.605530205572093,34.09491291304934,22.24132643721708,29.051766202282305,85
90.09718212362114,6.188122209782735,21.593625941414444,16.655894613884673,19.915583041352026,65
87.77436822648814,7.750073437229,45.95967411621682,40.083698004562365,45.192677496666235,85
63.79547978667781,0.7579002088440818,16.332534261417983,11.732406811350664,11.226212626433536,40
64.11245501223509,2.855178939544868,11.464651652678118,8.279878922105574,10.043468003370657,40
58.40317611368089,1.9596238041772933,18.91934820515099,18.401396774524976,16.78240485677154,40
58.354282539548606,3.662534092780902,44.97728574436556,31.886126474400804,43.587080285816434,65
89.2937271416649,6.498315327336089,40.8874520984046,38.40096252997163,41.08069877649492,65
96.08902937219906,4.078321389099308,91.07904697992655,74.4160287444545,81.63246065288565,85
90.99858005410823,5.284129577166581,48.585312482148446,32.99793469308298,37.085161430537546,65
90.57020596695095,8.73110832154842,41.33981694563835,31.65739338730495,33.9730189853434,65
85.64260862141198,7.0220489457848645,47.4886095481386,35.94209439791087,41.635383818913404,65
90.89794686049996,8.790251353859672,56.57879361706836,47.072528627129515,52.734265874606955,65
87.78140228404655,5.5534406892427866,74.17333906862085,57.378640211511716,68.43128148767317,85
89.9670305552794,9.886336468079989,72.18621559569843,53.05885649625597,64.23896784383803,85
89.38043649841154,9.305653600963481,42.965007212903046,35.93990371133307,37.28102455934748,65
88.46802181106337,1.9690119581855912,27.474325777217654,25.819340971946577,30.14376263118744,40
94.41179176975453,0.0,7.695944292596968,8.848816458073046,1.9426118945144784,40
56.06108209899586,9.905333268717442,81.81023170270785,61.39922438226763,70.7834587977254,85
62.00440890114544,3.666306384669619,9.919781037985633,15.400265054231344,11.0038095213455,40
56.3967220384369,5.951492571070061,32.30088162845429,24.918564587598436,32.291630432292585,65
59.984429056941664,0.03819063565313241,16.730068710909794,8.421616129732158,16.141747286448844,40
57.81448636697327,8.776338031086063,32.400151985847344,26.729692517838508,33.234129670165515,65
58.82242269408886,5.818251954474554,44.3160262302444,41.22396335389466,43.135792150573295,65
62.10664367533348,2.9190733336156534,58.076249748725324,44.465521866791704,55.232545406435456,65
60.29687914462312,5.6597801649910675,25.110491754892458,16.571199308893657,20.076134570762463,40
58.3637833258422,2.0985924922626493,23.075874736969645,17.638577156848598,13.353793227607799,40
62.585307019187624,6.412758978227468,69.3096038523195,57.53405710989359,67.04259989763025,65
60.13428540956775,4.5930829718241295,69.83717893124275,58.35643461827314,65.1225779634232,65
92.62008286319157,7.970315067784539,90.24390624768105,72.25020064329325,76.20862657097834,85
90.84197853253868,3.3838154171551587,94.58956270994499,74.08341309462904,85.52634984714754,85
91.71618299225699,7.783545053430258,83.11648674293195,68.67088892531956,72.6019155101142,65
61.34239896011922,1.145605591021924,13.653804493389362,13.262146781845733,6.968013874808567,40
59.34492013457636,1.3751317378874135,33.9122488154653,22.61464319268397,30.463544716282293,65
88.95669904395753,9.58017868948961,84.8083764983317,61.69039765710244,72.50829821645486,85
89.82987309234612,6.405380757256547,58.82970072723474,47.93175267094741,53.70395089345768,65
85.51707767671587,8.322456092268432,81.46075743335136,64.17493355567433,75.01845641527774,85
58.87833967865773,6.082146355675967,100.86118627263001,70.5951599280252,82.34094369473861,65
61.732932380164605,2.89542944840022,34.21431558880488,25.545593993067673,28.310484136459106,40
62.47558024209719,8.766289859772115,53.83053075437418,47.51318876399601,50.771204978540865,65
89.44749934044346,0.6739541706737278,34.80272225010119,21.81715332023071,27.472006405556634,85
60.58167452601684,8.102724046342132,16.89397137893576,16.2249938476562,17.195824244902152,40
91.46890783447647,9.916865320494354,88.39965671067634,68.29865810045618,78.88958059145712,65
57.894310377258016,0.06281064265985892,35.23449814953915,23.852263772730495,31.41479335759295,40
86.42035563245777,9.460629237954375,66.03263454213916,49.76413557802316,54.45369449943965,85
88.81020351193901,4.230069911899059,28.986927494545448,15.875450643881209,24.123006262911197,85
91.61424841176756,7.288490125890658,72.40956299099932,60.403778009395296,64.25369583913844,85
89.304626163164,10.772715040255992,73.19316920503327,54.47967639980616,67.05394578518748,65
89.42611238662936,9.485020102708685,95.2140122863665,68.68438610301692,81.09300546109804,65
58.573280502870624,4.422226450026275,31.71105882257968,25.531370072181875,27.252146054187495,40
57.727041544170994,0.0,13.137858291236537,12.473423578446583,9.192643048420441,40
60.55174158543341,10.56434406738415,72.17978111556575,57.11740619881929,62.15776295864043,65
63.102420664325955,4.4838884400122625,36.17488097983329,28.795848454723384,36.31996174263018,65
54.646110756466115,9.62574371124275,27.634808836922385,23.527406979871035,23.213490434576258,65
91.01154485058731,5.602515912389025,49.076711197418064,38.716997356979924,42.2093202792428,65
91.81234233506284,8.43629549374905,63.95919079042228,50.36226221343877,51.071964181409996,85
56.99129660229368,9.812327887853446,18.51597441302098,16.62022296984554,16.171893436311226,65
57.875508838306615,4.988446122812473,25.63197477346975,24.16115228366711,23.510340997631626,65
62.76181704506779,0.0,13.6829066850155,7.129877430544047,12.355602327100433,65
59.77823979419585,3.8076129211374004,22.436633886690913,17.982955282686994,26.737398266794873,65
89.9774045416314,9.274405924158337,56.19973254925957,42.59007830685511,45.47254733981895,85
90.13640985606648,3.061470963748522,57.39251650729728,39.71855983350799,48.033119329590164,65
90.28423785748163,0.17674431598788365,20.33978591393151,20.48283208014789,24.067400369175587,65
86.52687439722592,0.692289174212535,21.129471468720123,18.45728154962256,22.175390232788324,85
90.0122418810537,6.444122873719032,84.66195094685608,67.67356955861972,76.8444675590393,85
87.51606561003793,7.346007624362555,79.4920734048441,63.32015181627532,71.03186668014341,85
92.21721256880177,3.5160177978627356,40.158586195721504,28.063562917791803,42.6952847075921,85
89.68850764656821,0.0,52.988797974316576,39.76731786461577,39.58795991943645,85
87.7232675752899,4.877906222042034,52.830788831840046,39.1968701946858,40.29906941081507,65
90.34544768748151,6.1686092695717765,48.20070377624945,42.25340276991837,42.296288404485736,65
87.29253254426145,6.647842723333997,57.05024726218354,44.42242138473039,46.33013840579642,85
85.1819230022998,4.263988722901609,53.41786935638017,48.744628774522354,56.09513547058306,85
90.09556439378365,8.547355094626473,86.99644907479252,69.11776715366985,78.10918559052708,85
88.71942723791115,6.112484890617014,93.36501808056506,77.21295720098536,85.00537420362609,85
62.17819122897689,2.2200849700293688,38.532714586700244,24.115184754285828,31.824836051277245,65
62.156646290565675,3.8534316833857707,41.941108155448894,31.911440439972562,39.34128904274541,65
89.87471921200407,8.397686762504682,82.96558349241039,69.85370434173285,78.84320933085863,85
89.86586020519587,9.692758581638717,92.96419319100863,74.5819946789282,78.11342949314471,85
94.01716952019875,5.933575823046335,71.33131276142767,60.224352528978336,65.61543524164935,65
88.88696513271513,8.590148873634655,81.85933438434945,65.47982229541957,73.36326065332769,65
62.980300796887285,5.188139589430634,46.94922505691587,34.995436513905794,40.55165352264855,40
56.75647442113781,3.7390112797897084,32.47674257387402,22.931039307995174,22.06537801021113,40
89.10164158364614,9.96038206039572,84.00984406146918,69.1137396620131,71.24247512632155,85
92.57201674593969,9.933579390344399,76.56160416332185,60.540944445429496,72.17948419827363,85
62.326967464159424,7.677344501531435,85.30168798729363,72.03704337640895,76.13045006256432,65
60.256923385870294,5.152893261313929,77.81261733947674,59.35683838209418,69.34377117288787,65
87.61022924648428,8.661191630433137,94.01274194534214,74.26780593255235,86.54203241656306,85
90.60769473203757,6.296073237793444,90.31643075767326,75.51988092288134,74.43581571804843,85
59.379991956003444,0.0,30.08516154946731,21.91476712146464,26.313922471796218,65
59.50880904681203,6.127304957111365,32.002174568364104,26.555362392943092,30.28256185245018,65
62.02537074948785,0.0,17.14851693402031,12.493025284309667,10.252116140905919,40
59.691576221226086,2.95510273727601,17.34529460425089,10.276007374925445,17.68619256462013,40
89.3625027735619,1.7145113273911783,20.053166558908575,16.992523090308758,13.901398560767458,65
90.39709055223857,2.54058707776857,31.303682473352918,25.236116559150876,30.58277706412017,65
91.46239673791332,3.5059602216006445,29.659108771974775,28.70122981103808,33.86651380108354,65
90.26982006328568,7.136687350428986,63.78302313513109,52.11921502020872,63.03737952387045,65
89.74839332651263,7.239265614370485,79.46944078167904,59.26667022855083,66.8093556518053,85
88.87933845391427,6.612124749514648,81.68763601424615,64.80979413687567,72.36111456466922,85
60.24362298724673,3.9260631630129508,98.74879873537816,77.3904638784155,81.19150494541941,65
63.603339204594846,5.310743120781345,86.25361320453679,70.60562066349286,71.44636010008938,65
62.8149001022193,0.0,32.14993210090029,28.01407350485678,24.765280665334934,65
58.30035610251893,3.630779669877745,40.931103362353454,34.80434171856431,36.18961917539948,65
90.7336609585922,8.191092815766634,50.21151623306355,38.68371432255318,44.33144319787008,85
91.76307635726025,8.915886830798037,62.93054146031419,44.4437027177593,58.19529807375047,85
88.77030644133977,9.533101071717097,83.42109674819305,66.85479188559346,79.84398266990202,85
87.72440981537832,7.813371302591329,85.11930659774414,68.3251087897732,82.14080085294736,85
88.06252196869006,5.29038480455131,48.10736982969896,38.8143230402801,49.29326419004063,85
87.61278331168694,10.32189403207911,39.20273450834635,34.545122008855785,39.14035759264926,85
92.39545131158827,9.949780394519989,25.113536573816162,13.988450153598048,25.43728453405027,85
